timestamp,id,element,info
1698090561349,mouseMoved,mouse,-
1698090561357,mouseMoved,mouse,-
1698090561364,mouseMoved,mouse,-
1698090561371,mouseMoved,mouse,-
1698090561379,mouseMoved,mouse,-
1698090561386,mouseMoved,mouse,-
1698090561394,mouseMoved,mouse,-
1698090561402,mouseMoved,mouse,-
1698090561409,mouseMoved,mouse,-
1698090561417,mouseMoved,mouse,-
1698090561424,mouseMoved,mouse,-
1698090561433,mouseMoved,mouse,-
1698090561439,mouseMoved,mouse,-
1698090561447,mouseMoved,mouse,-
1698090561454,mouseMoved,mouse,-
1698090561461,mouseMoved,mouse,-
1698090561492,mouseMoved,mouse,-
1698090561537,mouseMoved,mouse,-
1698090561551,mouseMoved,mouse,-
1698090561559,mouseMoved,mouse,-
1698090561597,mouseMoved,mouse,-
1698090561604,mouseMoved,mouse,-
1698090561620,mouseMoved,mouse,-
1698090561627,mouseMoved,mouse,-
1698090561634,mouseMoved,mouse,-
1698090561641,mouseMoved,mouse,-
1698090561650,mouseMoved,mouse,-
1698090561957,mouseMoved,mouse,-
1698090562774,mouseMoved,mouse,-
1698090562782,mouseMoved,mouse,-
1698090562796,mouseMoved,mouse,-
1698090562820,mouseMoved,mouse,-
1698090562842,mouseMoved,mouse,-
1698090562849,mouseMoved,mouse,-
1698090562857,mouseMoved,mouse,-
1698090562865,mouseMoved,mouse,-
1698090562872,mouseMoved,mouse,-
1698090562879,mouseMoved,mouse,-
1698090562886,mouseMoved,mouse,-
1698090562894,mouseMoved,mouse,-
1698090562908,mouseMoved,mouse,-
1698090562916,mouseMoved,mouse,-
1698090562924,mouseMoved,mouse,-
1698090562932,mouseMoved,mouse,-
1698090562954,mouseMoved,mouse,-
1698090563029,mouseMoved,mouse,-
1698090563054,mouseMoved,mouse,-
1698090563059,mouseMoved,mouse,-
1698090563085,mouseMoved,mouse,-
1698090563097,mouseMoved,mouse,-
1698090563120,mouseMoved,mouse,-
1698090563307,mouseMoved,mouse,-
1698090563344,mouseMoved,mouse,-
1698090563351,mouseMoved,mouse,-
1698090563358,mouseMoved,mouse,-
1698090563366,mouseMoved,mouse,-
1698090563374,mouseMoved,mouse,-
1698090563382,mouseMoved,mouse,-
1698090563390,mouseMoved,mouse,-
1698090563396,mouseMoved,mouse,-
1698090563404,mouseMoved,mouse,-
1698090563419,mouseMoved,mouse,-
1698090563426,mouseMoved,mouse,-
1698090563433,mouseMoved,mouse,-
1698090563450,mouseMoved,mouse,-
1698090563457,mouseMoved,mouse,-
1698090563464,mouseMoved,mouse,-
1698090563472,mouseMoved,mouse,-
1698090563479,mouseMoved,mouse,-
1698090563668,mousePressed,mouse,-
1698090563756,mouseReleased,mouse,-
1698090564049,mouseMoved,mouse,-
1698090564057,mouseMoved,mouse,-
1698090564066,mouseMoved,mouse,-
1698090564072,mouseMoved,mouse,-
1698090564080,mouseMoved,mouse,-
1698090564087,mouseMoved,mouse,-
1698090564109,mouseMoved,mouse,-
1698090564117,mouseMoved,mouse,-
1698090564132,mouseMoved,mouse,-
1698090564139,mouseMoved,mouse,-
1698090564146,mouseMoved,mouse,-
1698090564155,mouseMoved,mouse,-
1698090564161,mouseMoved,mouse,-
1698090564171,mouseMoved,mouse,-
1698090564262,mousePressed,mouse,-
1698090564335,mouseReleased,mouse,-
1698090564372,mouseMoved,mouse,-
1698090564379,mouseMoved,mouse,-
1698090564388,mouseMoved,mouse,-
1698090564394,mouseMoved,mouse,-
1698090564403,mouseMoved,mouse,-
1698090564410,mouseMoved,mouse,-
1698090564418,mouseMoved,mouse,-
1698090564424,mouseMoved,mouse,-
1698090564440,mouseMoved,mouse,-
1698090564447,mouseMoved,mouse,-
1698090564454,mouseMoved,mouse,-
1698090564462,mouseMoved,mouse,-
1698090564469,mouseMoved,mouse,-
1698090564477,mouseMoved,mouse,-
1698090564485,mouseMoved,mouse,-
1698090564492,mouseMoved,mouse,-
1698090564500,mouseMoved,mouse,-
1698090564506,mouseMoved,mouse,-
1698090564515,mouseMoved,mouse,-
1698090564522,mouseMoved,mouse,-
1698090564529,mouseMoved,mouse,-
1698090564537,mouseMoved,mouse,-
1698090564544,mouseMoved,mouse,-
1698090564551,mouseMoved,mouse,-
1698090564560,mouseMoved,mouse,-
1698090564581,mouseMoved,mouse,-
1698090564622,mouseMoved,mouse,-
1698090564627,mouseMoved,mouse,-
1698090564641,mouseMoved,mouse,-
1698090564649,mouseMoved,mouse,-
1698090564665,mouseMoved,mouse,-
1698090564672,mouseMoved,mouse,-
1698090564686,mouseMoved,mouse,-
1698090564710,mouseMoved,mouse,-
1698090564792,mouseMoved,mouse,-
1698090564799,mouseMoved,mouse,-
1698090564806,mouseMoved,mouse,-
1698090564822,mouseMoved,mouse,-
1698090564883,mouseMoved,mouse,-
1698090564889,mouseMoved,mouse,-
1698090564897,mouseMoved,mouse,-
1698090565152,mousePressed,mouse,-
1698090565273,GotoDeclaration,action,-
1698090565278,mouseReleased,mouse,-
1698090565535,mouseMoved,mouse,-
1698090565541,mouseMoved,mouse,-
1698090565549,mouseMoved,mouse,-
1698090565557,mouseMoved,mouse,-
1698090565564,mouseMoved,mouse,-
1698090565571,mouseMoved,mouse,-
1698090565579,mouseMoved,mouse,-
1698090565587,mouseMoved,mouse,-
1698090565594,mouseMoved,mouse,-
1698090565603,mouseMoved,mouse,-
1698090565609,mouseMoved,mouse,-
1698090565617,mouseMoved,mouse,-
1698090565624,mouseMoved,mouse,-
1698090565631,mouseMoved,mouse,-
1698090565639,mouseMoved,mouse,-
1698090566540,mouseMoved,mouse,-
1698090566547,mouseMoved,mouse,-
1698090566561,mouseMoved,mouse,-
1698090566697,mouseMoved,mouse,-
1698090566705,mouseMoved,mouse,-
